Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type,timestamp
25.91215805,-80.13741956,44:15.0,12/16/21,5,2.176,150.56,-7.142358562,1.35,153.4,143.67,0.37,3.2,30.4,0.0,3.46,3.46,45,44,249.2,14.5,-3.0,D,342.9,3,18.734,2,2.08,180,145.68,-80.13731395,25.91201891,0,0,1,N,1.271347,59,59,11,114,114,140.4943,0,9999.99,3.46,3.587,2,9,26.8,0,26.79999924,49.73,1554.27671,12/16/21,14:19:53,26.08,72.32,49.73,1.232,8.07,-63.1,-2.3,0.5,-3085,65.2,3.99,12.8,,
25.91214912,-80.13741379,44:16.0,12/16/21,5,2.063,149.76,-7.142358562,1.35,154.3,144.53,0.35,2.75,30.4,0.0,3.5,3.5,45,44,249.2,14.5,-3.0,D,342.9,3,17.588,2,2.1,180,145.41,-80.13731395,25.91201891,0,0,1,N,1.276883,59,59,11,111,111,140.4556,0,9999.99,3.51,3.637,2,9,26.8,0,26.79999924,49.73,1554.27671,12/16/21,14:19:53,26.08,72.32,49.73,1.232,8.07,-63.1,-2.3,0.5,-3085,65.2,3.99,12.8,,
25.91213974,-80.13740847,44:17.0,12/16/21,5,2.101,151.17,-7.142358562,1.35,153.9,144.15,0.6,3.62,30.3,0.0,3.53,3.53,45,44,249.2,14.5,-3.0,D,338.6,3,16.429,2,2.08,180,144.87,-80.13731395,25.91201891,0,0,1,N,1.346025,61,61,11,110,110,139.9734,0,9999.99,3.53,3.657,2,9,26.8,0,26.79999924,49.72,1554.26567,12/16/21,14:19:54,26.08,72.3,49.72,1.188,8.07,-63.0,-3.1,-7.4,-3486,65.3,4.0,12.7,,
25.91211605,-80.13739269,44:20.0,12/16/21,5,1.962,148.39,-7.142358562,1.35,153.4,143.67,0.6,2.03,30.3,0.0,3.55,3.56,45,44,249.2,14.5,-3.0,D,338.9,3,13.368,2,2.15,180,143.9,-80.13731395,25.91201891,0,0,1,N,1.325163,60,60,11,113,113,140.1187,0,9999.99,3.56,3.687,2,9,26.8,0,26.79999924,49.73,1554.27661,12/16/21,14:19:57,26.06,72.32,49.73,1.237,8.07,-63.2,-2.7,-1.5,-2287,65.7,4.02,12.6,,
25.91210773,-80.13738655,44:21.0,12/16/21,5,2.142,147.56,-7.142358562,1.35,154.1,144.34,0.27,1.47,30.3,0.0,3.55,3.55,45,44,249.2,14.5,-3.0,D,338.9,3,12.259,2,2.11,180,143.68,-80.13731395,25.91201891,0,0,1,N,1.261858,59,59,11,112,112,140.5607,0,9999.99,3.55,3.677,2,9,26.8,0,26.79999924,49.7,1554.24452,12/16/21,14:19:58,26.06,72.29,49.7,1.237,8.07,-63.5,-2.0,1.8,-1962,65.8,4.03,12.8,,
25.91209946,-80.13738026,44:22.0,12/16/21,5,2.032,147.57,-7.142358562,1.35,152.5,142.82,0.62,2.04,30.4,0.0,3.57,3.57,45,44,249.2,14.5,-3.0,D,338.9,3,11.146,2,2.08,180,143.48,-80.13731395,25.91201891,0,0,1,N,1.192748,61,61,11,120,120,141.0443,0,9999.99,3.57,3.697,2,9,26.8,0,26.79999924,49.72,1554.26568,12/16/21,14:20:00,26.05,72.31,49.72,1.223,8.07,-63.3,-2.4,0.0,-2202,66.0,4.04,12.6,,
25.9120911,-80.13737411,44:23.0,12/16/21,5,2.077,147.71,-7.142358562,1.35,152.6,142.91,0.51,2.16,30.4,0.0,3.59,3.59,45,44,249.2,14.5,-3.0,D,338.9,3,10.032,2,2.11,180,143.14,-80.13731395,25.91201891,0,0,1,N,1.133811,59,59,11,123,123,141.4574,0,9999.99,3.59,3.717,2,9,26.8,0,26.79999924,49.72,1554.26568,12/16/21,14:20:00,26.05,72.31,49.72,1.223,8.07,-63.3,-2.4,0.0,-2202,66.0,4.04,12.6,,
25.91208377,-80.13736899,44:24.0,12/16/21,5,2.005,148.25,-7.142358562,1.35,153.1,143.39,0.55,2.52,30.4,0.0,3.58,3.58,45,44,249.1,14.5,-3.0,D,337.3,3,9.074,2,2.13,180,142.65,-80.13731395,25.91201891,0,0,1,N,1.102501,60,60,11,120,120,141.6778,0,9999.99,3.58,3.707,2,9,26.8,0,26.79999924,49.69,1554.23355,12/16/21,14:20:01,26.04,72.26,49.69,1.199,8.07,-63.4,-3.2,-4.6,-2068,66.1,4.05,12.7,,
25.91207501,-80.13736333,44:25.0,12/16/21,5,2.069,148.34,-7.142358562,1.35,153.7,143.96,0.78,1.4,30.4,0.0,3.52,3.52,45,44,249.1,14.5,-3.0,D,337.3,3,7.957,2,2.16,180,141.63,-80.13731395,25.91201891,0,0,1,N,1.104866,62,62,11,118,118,141.6608,0,9999.99,3.53,3.657,2,9,26.8,0,26.79999924,49.72,1554.26567,12/16/21,14:20:03,26.03,72.31,49.72,1.188,8.07,-63.3,-3.6,-0.8,-3245,66.3,4.06,12.8,,
25.91206651,-80.13735804,44:26.0,12/16/21,5,2.105,149.34,-7.142358562,1.35,152.9,143.2,0.96,3.07,30.5,0.0,3.59,3.6,45,44,249.1,14.5,-3.0,D,337.3,3,6.89,2,2.13,180,140.2,-80.13731395,25.91201891,0,0,1,N,1.131977,63,63,11,120,120,141.4704,0,9999.99,3.6,3.727,2,9,26.8,0,26.79999924,49.72,1554.26567,12/16/21,14:20:03,26.03,72.31,49.72,1.188,8.07,-63.3,-3.6,-0.8,-3245,66.3,4.06,12.8,,
25.91205837,-80.13735278,44:27.0,12/16/21,5,2.03,149.05,-7.142358562,1.35,154.1,144.34,0.51,2.62,30.4,0.0,3.6,3.61,45,44,249.1,14.5,-3.0,D,340.2,3,5.86,2,2.11,179,138.48,-80.13731395,25.91201891,0,0,1,N,1.135643,60,60,11,115,115,141.4451,0,9999.99,3.61,3.737,2,9,26.8,0,26.79999924,49.72,1554.26577,12/16/21,14:20:04,26.03,72.31,49.72,1.248,8.07,-63.1,-2.9,-3.6,-2805,66.4,4.07,12.6,,
25.91204907,-80.13734697,44:28.0,12/16/21,5,2.078,150.59,-7.142358562,1.35,154.9,145.11,0.1,4.9,30.4,0.0,3.61,3.61,45,44,249.1,14.5,-3.0,D,340.2,4,27.747,2,2.09,179,177.16,-80.13733322,25.91179984,0,0,1,N,3.633196,58,58,11,218,218,167.735,0,9999.99,3.61,3.737,2,9,26.8,0,26.79999924,49.75,1554.29782,12/16/21,14:20:06,26.02,72.34,49.75,1.222,8.08,-63.7,-3.3,-3.8,-3738,66.6,4.08,12.7,,
25.91204029,-80.13734206,44:29.0,12/16/21,5,2.001,149.71,-7.142358562,1.35,162.4,152.33,0.35,0.97,30.4,0.0,3.63,3.63,45,44,249.1,14.5,-3.0,D,340.2,4,26.751,2,2.11,179,178.11,-80.13733322,25.91179984,0,0,1,N,3.065201,59,59,11,193,193,168.845,0,9999.99,3.63,3.757,2,9,26.8,0,26.79999924,49.75,1554.29782,12/16/21,14:20:06,26.02,72.34,49.75,1.222,8.08,-63.7,-3.3,-3.8,-3738,66.6,4.08,12.7,,
25.91203206,-80.1373382,44:30.0,12/16/21,5,2.177,150.38,-7.142358562,1.35,166.9,156.71,1.89,-1.7,30.3,0.0,3.61,3.62,45,44,249.1,14.5,-3.0,D,340.2,4,25.827,2,2.03,179,178.9,-80.13733322,25.91179984,0,0,1,N,2.59704,68,68,11,179,179,169.6946,0,9999.99,3.63,3.757,2,9,26.8,0,26.79999924,49.73,1554.27638,12/16/21,14:20:07,26.03,72.32,49.73,1.219,8.07,-63.6,-3.0,-2.7,-3874,66.7,4.09,12.8,,
25.91202365,-80.13733561,44:31.0,12/16/21,5,1.919,154.76,-7.142358562,1.35,173.8,163.5,1.48,1.04,30.4,0.01,3.63,3.63,45,42,249.1,14.6,-2.8,D,359.9,4,24.888,2,1.98,179,179.45,-80.13733322,25.91179984,0,0,1,N,2.244193,68,68,11,156,156,169.9142,0,9999.99,3.64,3.767,2,9,26.8,0,26.79999924,49.72,1554.26645,12/16/21,14:20:09,26.03,72.31,49.72,1.18,8.08,-63.6,-3.0,0.5,-2649,66.9,4.1,12.7,,
25.91201453,-80.13733351,44:32.0,12/16/21,5,1.867,160.64,-7.142358562,1.35,176.6,166.28,1.03,3.29,30.3,0.0,3.64,3.64,45,42,249.1,14.6,-2.8,D,359.9,4,23.872,2,1.96,179,179.93,-80.13733322,25.91179984,0,0,1,N,1.947032,63,63,11,145,145,170.8413,0,9999.99,3.65,3.777,2,9,26.8,0,26.79999924,49.72,1554.26645,12/16/21,14:20:09,26.03,72.31,49.72,1.18,8.08,-63.6,-3.0,0.5,-2649,66.9,4.1,12.7,,
25.91200497,-80.13733202,44:33.0,12/16/21,5,1.963,167.92,-7.142358562,1.35,178.0,167.68,0.95,2.25,30.3,0.0,3.56,3.56,45,42,249.1,14.6,-2.8,D,359.9,4,22.81,2,1.96,179,180.3,-80.13733322,25.91179984,0,0,1,N,1.717671,63,63,11,146,146,172.4059,0,9999.99,3.57,3.697,2,9,26.8,0,26.79999924,49.73,1554.27661,12/16/21,14:20:10,26.03,72.32,49.73,1.191,8.08,-63.7,-3.4,2.0,-2680,67.0,4.11,12.8,,
25.91199642,-80.13733195,44:34.0,12/16/21,5,1.9,171.72,-7.142358562,1.35,181.0,170.68,0.48,4.22,30.4,0.0,3.54,3.55,45,42,249.0,14.5,-2.9,D,352.0,4,21.859,2,1.96,179,180.33,-80.13733322,25.91179984,0,0,1,N,1.630733,61,61,11,140,140,173.0028,0,9999.99,3.55,3.677,2,9,26.8,0,26.79999924,49.74,1554.28707,12/16/21,14:20:11,26.02,72.33,49.74,1.217,8.07,-63.4,-1.5,-2.3,-2800,67.1,4.11,12.9,,
25.91198719,-80.13733174,44:35.0,12/16/21,5,2.219,172.86,-7.142358562,1.35,182.7,172.39,0.72,2.26,30.3,0.0,3.58,3.59,45,42,249.0,14.5,-2.9,D,352.0,4,20.833,2,1.99,179,180.41,-80.13733322,25.91179984,0,0,1,N,1.519705,60,60,11,133,133,173.768,0,9999.99,3.59,3.717,2,9,26.8,0,26.79999924,49.75,1554.29801,12/16/21,14:20:12,26.03,72.35,49.75,1.246,8.08,-63.7,-3.6,-1.7,-2796,67.3,4.12,12.7,,
25.91197657,-80.13733154,44:36.1,12/16/21,5,2.044,175.56,-7.142358562,1.35,183.2,172.89,0.05,3.1,30.3,0.0,3.59,3.59,45,42,249.0,14.5,-2.9,D,352.0,4,19.652,2,2.04,179,180.49,-80.13733322,25.91179984,0,0,1,N,1.410266,57,57,11,134,134,174.5262,0,9999.99,3.59,3.717,2,9,26.8,0,26.79999924,49.73,1554.27646,12/16/21,14:20:14,26.02,72.32,49.73,1.201,8.08,-64.1,-3.5,-2.4,-1789,67.4,4.13,12.8,,
25.91196692,-80.13733205,44:37.1,12/16/21,5,2.17,176.65,-7.142358562,1.35,186.1,175.82,0.74,2.54,30.4,0.0,3.57,3.57,45,42,249.0,14.5,-2.9,D,352.0,4,18.579,2,2.05,179,180.36,-80.13733322,25.91179984,0,0,1,N,1.369249,61,61,11,123,123,174.8118,0,9999.99,3.57,3.697,2,9,26.8,0,26.79999924,49.73,1554.27646,12/16/21,14:20:14,26.02,72.32,49.73,1.201,8.08,-64.1,-3.5,-2.4,-1789,67.4,4.13,12.8,,
25.91195781,-80.13733272,44:38.1,12/16/21,5,1.941,179.66,-7.142358562,1.35,185.4,175.11,0.11,2.36,30.3,0.0,3.54,3.54,45,43,249.0,14.5,-2.9,D,346.3,4,17.565,2,2.02,179,180.16,-80.13733322,25.91179984,0,0,1,N,1.353914,58,58,11,126,126,174.9184,0,9999.99,3.55,3.677,2,9,26.8,0,26.79999924,49.73,1554.27635,12/16/21,14:20:15,26.01,72.32,49.73,1.24,8.08,-63.7,-3.5,1.5,-3319,67.4,4.13,12.7,,
25.91194814,-80.13733379,44:39.1,12/16/21,5,2.011,182.25,-7.142358562,1.35,187.0,176.73,0.7,4.33,30.4,0.0,3.51,3.51,45,43,249.0,14.5,-2.9,D,346.3,4,16.49,2,2.05,179,179.8,-80.13733322,25.91179984,0,0,1,N,1.373728,61,61,11,119,119,174.7803,0,9999.99,3.51,3.637,2,9,26.8,0,26.79999924,49.72,1554.26566,12/16/21,14:20:16,26.01,72.31,49.72,1.205,8.08,-64.0,-3.2,-3.9,-2432,67.5,4.13,12.6,,
25.91193937,-80.13733463,44:40.1,12/16/21,5,2.022,181.85,-7.142358562,1.35,185.4,175.11,0.43,3.03,30.4,0.0,3.5,3.5,45,43,249.0,14.5,-2.9,D,346.3,4,15.516,2,2.06,179,179.48,-80.13733322,25.91179984,0,0,1,N,1.386175,60,60,11,125,125,174.6937,0,9999.99,3.51,3.637,2,9,26.8,0,26.79999924,49.69,1554.23356,12/16/21,14:20:18,25.99,72.26,49.69,1.198,8.08,-63.7,-3.4,-3.9,-2001,67.7,4.15,12.7,,
25.91193089,-80.13733563,44:41.1,12/16/21,5,2.077,182.42,-7.142358562,1.35,186.2,175.92,0.6,4.05,30.3,0.0,3.47,3.47,45,43,249.0,14.5,-2.9,D,348.7,4,14.574,2,2.07,179,179.05,-80.13733322,25.91179984,0,0,1,N,1.41221,61,61,11,123,123,174.5127,0,9999.99,3.48,3.607,2,9,26.8,0,26.79999924,49.69,1554.23356,12/16/21,14:20:18,25.99,72.26,49.69,1.198,8.08,-63.7,-3.4,-3.9,-2001,67.7,4.15,12.7,,
25.91192024,-80.1373355,44:42.1,12/16/21,5,2.106,180.91,-7.142358562,1.35,187.1,176.83,0.56,2.89,30.4,0.0,3.46,3.46,45,43,249.0,14.5,-2.9,D,348.7,4,13.39,2,2.08,179,179.03,-80.13733322,25.91179984,0,0,1,N,1.301267,60,60,11,121,121,175.2851,0,9999.99,3.46,3.587,2,9,26.7,0,26.79999924,49.72,1554.26566,12/16/21,14:20:19,25.98,72.3,49.72,1.292,8.07,-63.6,-2.7,-2.5,-1030,67.7,4.15,12.8,,
25.91190984,-80.13733694,44:43.1,12/16/21,5,2.057,183.08,-7.142358562,1.35,187.4,177.14,0.4,3.63,30.3,0.0,3.45,3.45,45,43,249.0,14.5,-2.9,D,348.7,4,12.237,2,2.08,179,178.26,-80.13733322,25.91179984,0,0,1,N,1.353261,59,59,11,118,118,174.9228,0,9999.99,3.46,3.587,2,9,26.8,0,26.70000076,49.72,1554.04947,12/16/21,14:20:21,25.96,72.31,49.72,1.228,8.08,-63.7,-3.0,-4.1,-3479,67.7,4.15,12.7,,
25.91190051,-80.13733833,44:44.1,12/16/21,5,2.087,183.07,-7.142358562,1.35,187.3,177.04,0.57,3.76,30.3,0.0,3.42,3.42,45,43,249.0,14.5,-2.9,D,348.7,4,11.205,2,2.07,179,177.39,-80.13733322,25.91179984,0,0,1,N,1.41283,59,59,11,119,119,174.5086,0,9999.99,3.42,3.547,2,9,26.7,0,26.70000076,49.72,1554.04947,12/16/21,14:20:21,25.96,72.31,49.72,1.228,8.08,-63.7,-3.0,-4.1,-3479,67.7,4.15,12.7,,
25.91189057,-80.13733871,44:45.1,12/16/21,5,2.088,182.44,-7.142358562,1.35,188.7,178.46,0.38,1.56,30.3,0.0,3.41,3.41,45,43,248.9,14.5,-2.9,D,347.9,4,10.103,2,2.05,179,176.88,-80.13733322,25.91179984,0,0,1,N,1.363228,60,60,11,114,114,174.8535,0,9999.99,3.41,3.537,2,9,26.7,0,26.70000076,49.71,1554.03882,12/16/21,14:20:22,25.95,72.29,49.71,1.257,8.08,-63.9,-2.2,-0.3,-2309,67.7,4.15,12.7,,
25.91185914,-80.13734142,44:48.1,12/16/21,5,1.996,184.07,-7.142358562,1.35,188.8,178.56,0.89,3.23,30.3,0.0,3.3,3.31,45,43,248.9,14.5,-2.9,D,347.9,4,6.645,2,2.08,179,172.91,-80.13733322,25.91179984,0,0,1,N,1.352289,62,62,11,112,112,174.9296,0,9999.99,3.31,3.437,2,9,26.7,0,26.70000076,49.68,1554.00687,12/16/21,14:20:25,25.9,72.26,49.68,1.213,8.08,-64.0,-2.4,0.0,-3025,67.8,4.16,12.8,,
25.91184999,-80.13734276,44:49.1,12/16/21,5,2.154,184.03,-7.142358562,1.35,188.4,178.15,0.57,1.81,30.3,0.0,3.28,3.28,45,43,248.9,14.5,-2.9,D,345.3,4,5.657,2,2.04,179,170.29,-80.13733322,25.91179984,0,0,1,N,1.405163,60,60,11,113,113,174.5623,0,9999.99,3.28,3.407,2,9,26.7,0,26.70000076,49.7,1554.0282,12/16/21,14:20:27,25.89,72.27,49.7,1.2,8.08,-64.1,-3.7,-1.6,-4112,67.8,4.16,12.7,,
25.91183823,-80.13734387,44:50.1,12/16/21,5,2.196,185.15,-7.142358562,1.35,189.3,179.07,0.51,3.36,30.3,0.0,3.25,3.25,45,43,248.9,14.5,-2.9,D,345.3,4,4.401,2,2.05,179,165.99,-80.13733322,25.91179984,0,0,1,N,1.410325,60,60,11,109,109,174.5268,0,9999.99,3.26,3.387,2,9,26.7,0,26.70000076,49.7,1554.0282,12/16/21,14:20:27,25.89,72.27,49.7,1.2,8.08,-64.1,-3.7,-1.6,-4112,67.8,4.16,12.7,,
25.91182854,-80.13734517,44:51.1,12/16/21,5,2.103,185.23,-7.142358562,1.35,190.2,179.99,0.8,6.6,30.4,0.0,3.23,3.23,45,43,248.9,14.5,-2.9,D,345.3,5,25.926,2,2.05,179,197.08,-80.13742131,25.91160567,0,0,1,N,2.366,62,62,11,169,169,190.3691,0,9999.99,3.24,3.367,2,9,26.7,0,26.70000076,49.69,1554.0173,12/16/21,14:20:28,25.88,72.26,49.69,1.209,8.08,-64.1,-2.4,-0.5,-3246,67.8,4.17,12.5,,
25.9118191,-80.13734669,44:52.1,12/16/21,5,1.957,185.35,-7.142358562,1.35,192.2,182.03,0.47,2.96,30.4,0.0,3.22,3.22,45,43,248.9,14.5,-2.9,D,347.1,5,24.878,2,2.03,179,197.46,-80.13742131,25.91160567,0,0,1,N,2.109159,60,60,11,160,160,190.3537,0,9999.99,3.22,3.347,2,9,26.7,0,26.70000076,49.71,1554.03875,12/16/21,14:20:30,25.85,72.29,49.71,1.206,8.09,-64.6,-3.5,1.9,-1188,68.0,4.18,12.7,,
25.91181096,-80.13734841,44:53.2,12/16/21,5,1.931,185.0,-7.142358562,1.35,196.0,185.92,0.56,3.83,30.4,0.0,3.18,3.18,45,43,248.9,14.5,-2.9,D,347.1,5,23.963,2,2.05,179,197.71,-80.13742131,25.91160567,0,0,1,N,1.908438,62,62,11,145,145,190.075,0,9999.99,3.19,3.317,2,9,26.7,0,26.70000076,49.71,1554.03875,12/16/21,14:20:30,25.85,72.29,49.71,1.206,8.09,-64.6,-3.5,1.9,-1188,68.0,4.18,12.7,,
25.9118014,-80.13735071,44:54.2,12/16/21,5,1.969,187.16,-7.142358562,1.35,197.2,187.16,0.61,1.9,30.4,0.0,3.14,3.14,45,43,248.9,14.5,-2.9,D,347.1,5,22.882,2,2.04,179,197.98,-80.13742131,25.91160567,0,0,1,N,1.720129,61,61,11,139,139,190.067,0,9999.99,3.15,3.277,2,9,26.7,0,26.70000076,49.71,1554.03886,12/16/21,14:20:31,25.85,72.28,49.71,1.255,8.1,-64.7,-3.9,-2.5,-4738,68.1,4.18,12.7,,
25.91179183,-80.13735272,44:55.2,12/16/21,5,2.031,191.37,-7.142358562,1.35,199.3,189.32,0.75,3.92,30.4,0.0,3.1,3.11,45,43,248.9,14.5,-2.9,D,347.1,5,21.807,2,2.03,179,198.34,-80.13742131,25.91160567,0,0,1,N,1.496758,61,61,11,136,136,191.6005,0,9999.99,3.11,3.237,2,9,26.7,0,26.70000076,49.7,1554.02804,12/16/21,14:20:33,25.84,72.27,49.7,1.191,8.1,-64.9,-1.6,0.0,-2972,68.2,4.19,12.8,,
25.9117831,-80.137355,44:56.2,12/16/21,5,2.047,191.97,-7.142358562,1.35,200.6,190.66,0.22,3.33,30.4,0.0,3.06,3.06,45,43,248.8,14.5,-2.9,D,348.1,5,20.814,2,2.04,179,198.58,-80.13742131,25.91160567,0,0,1,N,1.339127,60,60,11,140,140,192.6965,0,9999.99,3.07,3.197,2,9,26.7,0,26.70000076,49.7,1554.02804,12/16/21,14:20:33,25.84,72.27,49.7,1.191,8.1,-64.9,-1.6,0.0,-2972,68.2,4.19,12.8,,
25.91177379,-80.13735777,44:57.2,12/16/21,5,2.122,193.12,-7.142358562,1.35,201.1,191.18,1.01,4.8,30.4,0.0,3.01,3.01,45,43,248.8,14.5,-2.9,D,348.1,5,19.744,2,2.08,179,198.78,-80.13742131,25.91160567,0,0,1,N,1.202812,62,62,11,140,140,193.648,0,9999.99,3.01,3.137,2,9,26.7,0,26.70000076,49.7,1554.02802,12/16/21,14:20:34,25.84,72.27,49.7,1.216,8.1,-65.0,-2.2,-2.5,-3813,68.4,4.2,12.7,,
25.91176544,-80.13736128,44:58.2,12/16/21,5,1.919,194.15,-7.142358562,1.35,204.4,194.6,0.3,1.4,30.4,0.0,2.96,2.96,45,43,248.8,14.5,-2.9,D,348.1,5,18.753,2,2.08,179,198.67,-80.13742131,25.91160567,0,0,1,N,1.174101,58,58,11,127,127,193.8499,0,9999.99,2.96,3.087,2,9,26.7,0,26.70000076,49.62,1553.94239,12/16/21,14:20:36,25.84,72.17,49.62,1.199,8.1,-65.2,-2.9,-5.2,-4055,68.8,4.23,12.6,,
25.91175577,-80.1373655,44:59.2,12/16/21,5,2.032,196.11,-7.142358562,1.35,203.4,193.56,0.43,2.87,30.4,0.0,2.91,2.91,45,43,248.8,14.5,-2.9,D,350.1,5,17.599,2,2.08,179,198.49,-80.13742131,25.91160567,0,0,1,N,1.158666,59,59,11,130,130,193.9578,0,9999.99,2.92,3.047,2,9,26.7,0,26.70000076,49.62,1553.94239,12/16/21,14:20:36,25.84,72.17,49.62,1.199,8.1,-65.2,-2.9,-5.2,-4055,68.8,4.23,12.6,,
25.91174678,-80.13736958,45:00.2,12/16/21,5,2.01,197.48,-7.142358562,1.35,203.7,193.88,0.35,4.51,30.4,0.0,2.82,2.82,45,43,248.8,14.5,-2.9,D,350.1,5,16.522,2,2.09,179,198.25,-80.13742131,25.91160567,0,0,1,N,1.15674,59,59,11,127,127,193.9712,0,9999.99,2.82,2.947,2,9,26.7,0,26.70000076,49.6,1553.92092,12/16/21,14:20:37,25.82,72.15,49.6,1.256,8.11,-65.3,-3.1,-4.2,-2524,68.9,4.24,12.8,,
25.91173736,-80.13737346,45:01.3,12/16/21,5,2.098,198.03,-7.142358562,1.35,204.8,195.02,0.48,2.32,30.4,0.0,2.81,2.81,45,43,248.8,14.5,-2.9,D,350.1,5,15.406,2,2.09,179,198.1,-80.13742131,25.91160567,0,0,1,N,1.119759,60,60,11,124,124,194.2307,0,9999.99,2.81,2.937,2,9,26.7,0,26.70000076,49.59,1553.91021,12/16/21,14:20:39,25.78,72.13,49.59,1.218,8.12,-66.4,-2.5,0.8,-3209,69.3,4.26,12.8,,
25.91172823,-80.13737794,45:02.3,12/16/21,5,2.061,199.98,-7.142358562,1.35,205.6,195.85,0.62,3.66,30.4,0.0,2.73,2.73,45,43,248.8,14.5,-2.9,D,350.1,5,14.301,2,2.03,179,197.65,-80.13742131,25.91160567,0,0,1,N,1.144541,61,61,11,120,120,194.057,0,9999.99,2.73,2.857,2,9,26.7,0,26.70000076,49.59,1553.91021,12/16/21,14:20:39,25.78,72.13,49.59,1.218,8.12,-66.4,-2.5,0.8,-3209,69.3,4.26,12.8,,
25.91172027,-80.13738239,45:03.3,12/16/21,5,2.014,201.85,-7.142358562,1.35,206.1,196.37,0.33,2.49,30.4,0.0,2.66,2.66,45,43,248.8,14.5,-2.9,D,345.3,5,13.324,2,2.07,179,196.99,-80.13742131,25.91160567,0,0,1,N,1.220693,59,59,11,116,116,193.5232,0,9999.99,2.66,2.787,2,9,26.7,0,26.70000076,49.62,1553.94234,12/16/21,14:20:40,25.76,72.17,49.62,1.233,8.12,-66.4,-2.7,-1.0,-2143,69.5,4.28,12.7,,
25.91171235,-80.13738641,45:04.3,12/16/21,5,2.042,202.56,-7.142358562,1.35,206.1,196.37,-0.1,4.57,30.4,0.0,2.56,2.56,45,43,248.8,14.5,-2.9,D,345.3,5,12.366,2,2.09,179,196.4,-80.13742131,25.91160567,0,0,1,N,1.262718,56,56,11,114,114,193.229,0,9999.99,2.56,2.687,2,9,26.7,0,26.70000076,49.69,1554.0174,12/16/21,14:20:42,25.78,72.27,49.69,1.257,8.14,-67.6,-2.7,-3.8,-3497,70.0,4.31,12.6,,
25.91170262,-80.13739088,45:05.3,12/16/21,5,2.077,203.09,-7.142358562,1.35,204.2,194.39,0.61,5.11,30.4,0.0,2.3,2.3,45,43,248.8,14.5,-2.9,D,345.3,5,11.201,2,2.09,179,195.76,-80.13742131,25.91160567,0,0,1,N,1.276079,61,61,11,122,122,193.1358,0,9999.99,2.31,2.437,2,9,26.7,0,26.70000076,49.69,1554.0174,12/16/21,14:20:42,25.78,72.27,49.69,1.257,8.14,-67.6,-2.7,-3.8,-3497,70.0,4.31,12.6,,
25.91169397,-80.13739557,45:06.3,12/16/21,5,2.101,204.31,-7.142358562,1.35,204.8,195.02,0.12,3.34,30.4,0.0,1.94,1.95,45,43,248.7,14.5,-2.9,D,346.4,5,10.151,2,2.05,179,194.69,-80.13742131,25.91160567,0,0,1,N,1.346563,58,58,11,118,118,192.6441,0,9999.99,1.95,2.077,2,9,26.7,0,26.70000076,49.78,1554.11369,12/16/21,14:20:43,25.8,72.37,49.78,1.224,8.15,-67.7,-2.2,-4.6,388,70.3,4.32,12.7,,
25.91168477,-80.13739946,45:07.3,12/16/21,5,2.155,201.85,-7.142358562,1.35,204.8,195.02,0.39,2.97,30.4,0.0,1.53,1.53,45,43,248.7,14.5,-2.9,D,346.4,5,9.062,2,2.05,179,193.95,-80.13742131,25.91160567,0,0,1,N,1.316087,59,59,11,118,118,192.8564,0,9999.99,1.53,1.657,2,9,26.7,0,26.70000076,49.82,1554.15654,12/16/21,14:20:44,25.82,72.43,49.82,1.195,8.15,-68.0,-2.4,-1.3,-3993,70.8,4.35,12.7,,
25.91167656,-80.13740364,45:08.3,12/16/21,5,2.111,202.52,-7.142358562,1.35,205.6,195.85,0.28,2.86,30.4,0.0,1.22,1.22,45,43,248.7,14.5,-2.9,D,346.4,5,8.079,2,2.03,179,192.64,-80.13742131,25.91160567,0,0,1,N,1.356452,59,59,11,114,114,192.575,0,9999.99,1.22,1.347,2,9,26.7,0,26.70000076,49.85,1554.18862,12/16/21,14:20:46,25.88,72.46,49.85,1.229,8.15,-68.3,-3.0,-3.8,-3307,71.5,4.39,12.7,,
